county,yes_total,yes_percent,no_total,no_percent,updated,download_timestamp
Monterey,24456,29.1,59525,70.9,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
Napa,11098,29.5,26526,70.5,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
Nevada,17277,42.3,23519,57.7,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
Orange,418362,47.4,464164,52.6,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
Placer,59059,51.1,56455,48.9,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
Plumas,5106,62.9,3008,37.1,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
Riverside,238526,47.6,262850,52.4,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
Sacramento,110502,36.0,196291,64.0,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
San Benito,6407,40.8,9295,59.2,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
San Bernardino,183168,48.0,198709,52.0,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
San Diego,362449,41.4,512975,58.6,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
San Francisco,35571,13.3,231861,86.7,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
San Joaquin,52479,44.0,66752,56.0,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
San Luis Obispo,23306,41.5,32903,58.5,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
San Mateo,46076,20.9,174757,79.1,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
Santa Barbara,36713,35.0,68185,65.0,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
Santa Clara,116687,24.1,367471,75.9,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
Santa Cruz,15004,19.8,60654,80.2,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
Shasta,30932,66.3,15726,33.7,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
Sierra,903,61.9,555,38.1,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
Siskiyou,8257,58.7,5811,41.3,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
Solano,42336,35.7,76235,64.3,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
Sonoma,31939,22.1,112264,77.9,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
Stanislaus,54507,51.7,50929,48.3,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
Statewide,3297145,36.1,5840283,63.9,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
Sutter,11114,59.2,7664,40.8,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
Tehama,5721,73.8,2035,26.2,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
Trinity,2079,54.3,1747,45.7,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
Tulare,43363,58.6,30597,41.4,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
Tuolumne,14148,60.4,9267,39.6,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
Ventura,95203,40.5,140083,59.5,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
Yolo,15052,28.6,37591,71.4,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
Yuba,8084,60.8,5208,39.2,"September 15, 2021, 2:55 a.m.",2021-09-15T10:04:09+00:00
Alameda,60716,17.5,287014,82.5,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Alpine,218,39.1,340,60.9,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Amador,12273,64.7,6695,35.3,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Butte,35182,52.5,31774,47.5,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Calaveras,11450,61.7,7106,38.3,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Colusa,2434,62.9,1436,37.1,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Contra Costa,92905,26.9,252879,73.1,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Del Norte,4198,58.0,3038,42.0,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
El Dorado,37723,55.1,30715,44.9,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Fresno,90181,50.2,89502,49.8,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Glenn,4763,69.9,2047,30.1,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Humboldt,12772,34.1,24669,65.9,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Imperial,5572,38.7,8830,61.3,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Inyo,2514,50.8,2431,49.2,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Kern,51725,58.1,37262,41.9,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Kings,14828,62.8,8799,37.2,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Lake,3728,39.9,5605,60.1,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Lassen,6590,82.9,1357,17.1,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Los Angeles,657584,29.2,1598140,70.8,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Madera,18271,58.9,12757,41.1,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Marin,14873,15.7,79616,84.3,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Mariposa,4572,59.7,3086,40.3,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Mendocino,5686,30.4,13015,69.6,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Merced,18130,49.9,18168,50.1,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Modoc,2505,78.0,706,22.0,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Mono,1540,42.6,2074,57.4,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Monterey,24456,29.1,59525,70.9,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Napa,11098,29.5,26526,70.5,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Nevada,17277,42.3,23519,57.7,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Orange,418362,47.4,464164,52.6,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Placer,59059,51.1,56455,48.9,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Plumas,5106,62.9,3008,37.1,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Riverside,238526,47.6,262850,52.4,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Sacramento,110502,36.0,196291,64.0,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
San Benito,6407,40.8,9295,59.2,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
San Bernardino,183168,48.0,198709,52.0,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
San Diego,362449,41.4,512975,58.6,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
San Francisco,35742,13.3,232877,86.7,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
San Joaquin,52479,44.0,66752,56.0,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
San Luis Obispo,23306,41.5,32903,58.5,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
San Mateo,46076,20.9,174757,79.1,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Santa Barbara,36713,35.0,68185,65.0,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Santa Clara,116687,24.1,367471,75.9,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Santa Cruz,15004,19.8,60654,80.2,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Shasta,30932,66.3,15726,33.7,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Sierra,903,61.9,555,38.1,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Siskiyou,8257,58.7,5811,41.3,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Solano,42336,35.7,76235,64.3,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Sonoma,31939,22.1,112264,77.9,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Stanislaus,54507,51.7,50929,48.3,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Statewide,3298988,36.1,5841689,63.9,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Sutter,11114,59.2,7664,40.8,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Tehama,5721,73.8,2035,26.2,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Trinity,2079,54.3,1747,45.7,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Tulare,43363,58.6,30597,41.4,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Tuolumne,14148,60.4,9267,39.6,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Ventura,95203,40.5,140083,59.5,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Yolo,15052,28.6,37591,71.4,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Yuba,8084,60.8,5208,39.2,"September 15, 2021, 4:05 p.m.",2021-09-15T23:24:40+00:00
Alameda,60716,17.5,287014,82.5,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Alpine,218,39.1,340,60.9,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Amador,12273,64.7,6695,35.3,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Butte,35182,52.5,31774,47.5,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Calaveras,11450,61.7,7106,38.3,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Colusa,2434,62.9,1436,37.1,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Contra Costa,92905,26.9,252879,73.1,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Del Norte,4198,58.0,3038,42.0,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
El Dorado,37723,55.1,30715,44.9,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Fresno,90181,50.2,89502,49.8,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Glenn,4763,69.9,2047,30.1,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Humboldt,12772,34.1,24669,65.9,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Imperial,5572,38.7,8830,61.3,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Inyo,2514,50.8,2431,49.2,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Kern,51725,58.1,37262,41.9,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Kings,14828,62.8,8799,37.2,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Lake,3728,39.9,5605,60.1,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Lassen,7168,83.7,1393,16.3,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Los Angeles,657584,29.2,1598140,70.8,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Madera,18271,58.9,12757,41.1,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Marin,14873,15.7,79616,84.3,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Mariposa,4572,59.7,3086,40.3,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Mendocino,5686,30.4,13015,69.6,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Merced,18130,49.9,18168,50.1,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Modoc,2505,78.0,706,22.0,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Mono,1540,42.6,2074,57.4,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Monterey,24456,29.1,59525,70.9,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Napa,11098,29.5,26526,70.5,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Nevada,17277,42.3,23519,57.7,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Orange,429480,47.4,477498,52.6,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Placer,59059,51.1,56455,48.9,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Plumas,5106,62.9,3008,37.1,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Riverside,249783,47.9,271453,52.1,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Sacramento,110502,36.0,196291,64.0,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
San Benito,6407,40.8,9295,59.2,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
San Bernardino,183168,48.0,198709,52.0,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
San Diego,362449,41.4,512975,58.6,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
San Francisco,35742,13.3,232877,86.7,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
San Joaquin,52479,44.0,66752,56.0,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
San Luis Obispo,26207,40.8,37977,59.2,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
San Mateo,46076,20.9,174757,79.1,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Santa Barbara,36713,35.0,68185,65.0,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Santa Clara,123026,24.4,381038,75.6,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Santa Cruz,15004,19.8,60654,80.2,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Shasta,30932,66.3,15726,33.7,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Sierra,1021,63.1,596,36.9,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Siskiyou,9422,60.6,6131,39.4,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Solano,45651,36.0,81042,64.0,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Sonoma,31939,22.1,112264,77.9,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Stanislaus,54507,51.7,50929,48.3,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Statewide,3336480,36.2,5887710,63.8,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Sutter,11114,59.2,7664,40.8,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Tehama,5721,73.8,2035,26.2,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Trinity,2079,54.3,1747,45.7,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Tulare,43363,58.6,30597,41.4,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Tuolumne,14849,61.0,9506,39.0,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Ventura,95203,40.5,140083,59.5,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Yolo,15052,28.6,37591,71.4,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Yuba,8084,60.8,5208,39.2,"September 15, 2021, 5:29 p.m.",2021-09-16T02:24:03+00:00
Alameda,60716,17.5,287014,82.5,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Alpine,218,39.1,340,60.9,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Amador,12273,64.7,6695,35.3,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Butte,35182,52.5,31774,47.5,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Calaveras,11450,61.7,7106,38.3,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Colusa,2434,62.9,1436,37.1,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Contra Costa,92905,26.9,252879,73.1,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Del Norte,4198,58.0,3038,42.0,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
El Dorado,37723,55.1,30715,44.9,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Fresno,90181,50.2,89502,49.8,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Glenn,4763,69.9,2047,30.1,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Humboldt,12772,34.1,24669,65.9,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Imperial,5862,38.1,9535,61.9,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Inyo,2514,50.8,2431,49.2,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Kern,51725,58.1,37262,41.9,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Kings,14828,62.8,8799,37.2,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Lake,3728,39.9,5605,60.1,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Lassen,7168,83.7,1393,16.3,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Los Angeles,657584,29.2,1598140,70.8,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Madera,18271,58.9,12757,41.1,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Marin,14873,15.7,79616,84.3,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Mariposa,4572,59.7,3086,40.3,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Mendocino,5686,30.4,13015,69.6,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Merced,18130,49.9,18168,50.1,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Modoc,2505,78.0,706,22.0,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Mono,1540,42.6,2074,57.4,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Monterey,24456,29.1,59525,70.9,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Napa,11098,29.5,26526,70.5,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Nevada,17277,42.3,23519,57.7,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Orange,429480,47.4,477498,52.6,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Placer,59059,51.1,56455,48.9,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Plumas,5106,62.9,3008,37.1,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Riverside,249783,47.9,271453,52.1,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Sacramento,110502,36.0,196291,64.0,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
San Benito,6407,40.8,9295,59.2,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
San Bernardino,183168,48.0,198709,52.0,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
San Diego,362449,41.4,512975,58.6,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
San Francisco,35742,13.3,232877,86.7,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
San Joaquin,52479,44.0,66752,56.0,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
San Luis Obispo,26207,40.8,37977,59.2,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
San Mateo,46076,20.9,174757,79.1,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Santa Barbara,36713,35.0,68185,65.0,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Santa Clara,123026,24.4,381038,75.6,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Santa Cruz,15004,19.8,60654,80.2,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Shasta,30932,66.3,15726,33.7,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Sierra,1021,63.1,596,36.9,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Siskiyou,9422,60.6,6131,39.4,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Solano,45651,36.0,81042,64.0,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Sonoma,31939,22.1,112264,77.9,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Stanislaus,54507,51.7,50929,48.3,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Statewide,3336770,36.2,5888415,63.8,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Sutter,11114,59.2,7664,40.8,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Tehama,5721,73.8,2035,26.2,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Trinity,2079,54.3,1747,45.7,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Tulare,43363,58.6,30597,41.4,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Tuolumne,14849,61.0,9506,39.0,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Ventura,95203,40.5,140083,59.5,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Yolo,15052,28.6,37591,71.4,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Yuba,8084,60.8,5208,39.2,"September 16, 2021, 12:38 p.m.",2021-09-16T21:34:36+00:00
Alameda,60716,17.5,287014,82.5,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Alpine,218,39.1,340,60.9,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Amador,12783,65.0,6893,35.0,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Butte,35182,52.5,31774,47.5,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Calaveras,11450,61.7,7106,38.3,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Colusa,2434,62.9,1436,37.1,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Contra Costa,92905,26.9,252879,73.1,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Del Norte,4198,58.0,3038,42.0,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
El Dorado,37723,55.1,30715,44.9,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Fresno,90181,50.2,89502,49.8,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Glenn,6169,71.8,2422,28.2,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Humboldt,12772,34.1,24669,65.9,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Imperial,5862,38.1,9535,61.9,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Inyo,2514,50.8,2431,49.2,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Kern,51725,58.1,37262,41.9,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Kings,14828,62.8,8799,37.2,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Lake,3728,39.9,5605,60.1,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Lassen,7168,83.7,1393,16.3,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Los Angeles,657584,29.2,1598140,70.8,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Madera,18271,58.9,12757,41.1,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Marin,14873,15.7,79616,84.3,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Mariposa,4572,59.7,3086,40.3,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Mendocino,5686,30.4,13015,69.6,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Merced,18130,49.9,18168,50.1,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Modoc,2505,78.0,706,22.0,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Mono,1540,42.6,2074,57.4,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Monterey,24456,29.1,59525,70.9,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Napa,11098,29.5,26526,70.5,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Nevada,17277,42.3,23519,57.7,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Orange,429480,47.4,477498,52.6,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Placer,59059,51.1,56455,48.9,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Plumas,5106,62.9,3008,37.1,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Riverside,249783,47.9,271453,52.1,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Sacramento,110502,36.0,196291,64.0,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
San Benito,6407,40.8,9295,59.2,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
San Bernardino,204347,48.2,219870,51.8,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
San Diego,362449,41.4,512975,58.6,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
San Francisco,35742,13.3,232877,86.7,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
San Joaquin,52479,44.0,66752,56.0,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
San Luis Obispo,28645,40.1,42709,59.9,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
San Mateo,46076,20.9,174757,79.1,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
Santa Barbara,36713,35.0,68185,65.0,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
